"rfmo","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"iattc",-137.5,-32.5,1989,163.037,45.56,2387,0.57,21,44.21,2332,0.78,34
"iattc",-137.5,-32.5,1992,936.856,427.3,31100,0.29,7,426.62,31073,0.39,20
"wcpfc",-137.5,-32.5,1993,1419.4,337.838,30528,4.703,131,327.429,30198,5.706,199
"iattc",-137.5,-32.5,1994,173.48,46.14,3196,0.45,10,45.04,3163,0.65,23
"iattc",-137.5,-32.5,1996,101.28,31.53,2172,0.42,9,30.34,2132,0.77,31
"iattc",-137.5,-32.5,1997,272.091,133.09,8152,0,0,128.96,7999,4.13,153
"iattc",-137.5,-32.5,1998,556.26,153.44,12886,1.46,31,151.98,12855,0,0
"iattc",-137.5,-32.5,1999,578.533,160.84,13226,3.78,51,152.97,13091,4.09,84
"iattc",-137.5,-32.5,2000,396.529,148.2,7277,3.93,99,136.15,6889,8.12,289
"iattc",-137.5,-32.5,2001,47.917,23.43,2344,0,0,23.43,2344,0,0
"iattc",-137.5,-32.5,2002,360.322,1000.34,21651,676.49,12237,31.05,1892,292.8,7522
"iattc",-137.5,-32.5,2003,33.6,9.63,450,0.05,2,8.05,397,1.53,51
"iattc",-137.5,-32.5,2004,618.402,121.24,5700,18.01,534,96.32,4939,6.91,227
"iattc",-137.5,-32.5,2005,82.297,20,981,1.77,49,18.01,926,0.22,6
"iattc",-137.5,-32.5,2006,158.4,37.83,1935,3.52,69,34.28,1865,0.03,1
"iattc",-137.5,-32.5,2007,176.136,75.3,3849,6.89,163,67.2,3636,1.21,50
"iattc",-137.5,-32.5,2008,258.623,111.72,5430,8.15,231,103.04,5183,0.53,16
"iattc",-137.5,-32.5,2009,59.278,18.31,1250,1.15,32,17.13,1217,0.03,1
"iattc",-137.5,-32.5,2010,155.148,68.05,4137,2.57,53,65.33,4079,0.15,5
"iattc",-137.5,-32.5,2011,88.2,44.61,2211,12.32,325,30.5,1830,1.79,56
"iattc",-137.5,-32.5,2012,104.925,39.47,3033,0.48,20,38.85,3008,0.14,5
"iattc",-137.5,-32.5,2013,90.8,42.92,3109,0.94,18,41.33,3078,0.65,13
"iattc",-137.5,-32.5,2014,233.4,67.22,4769,0.49,11,63.48,4605,3.25,153
"iattc",-137.5,-32.5,2015,499.772,203.07,13077,2.14,71,199.87,12970,1.06,36
"iattc",-137.5,-32.5,2016,768.1,410.04,28840,7.63,246,397.91,28406,4.5,188
"iattc",-137.5,-32.5,2017,694.2,257.63,14034,13.52,555,240.94,13344,3.17,135
"iattc",-137.5,-32.5,2018,1117.413,355.45,19101,13.98,568,327.09,17974,14.38,559
"iattc",-137.5,-32.5,2019,373.505,96.49,4628,0.27,12,93.89,4530,2.33,86
"iattc",-137.5,-32.5,2020,139.131,42.44,2591,4.28,194,36.81,2345,1.35,52
"iattc",-137.5,-32.5,2021,51.5,10.54,518,0.48,20,8.05,427,2.01,71
"iattc",-137.5,-32.5,2022,101.5,35.84,2120,2.57,88,32.81,2016,0.46,16
"iattc",-137.5,-32.5,2023,59.6,59.04,2954,2.99,104,55.4,2828,0.65,22
"iattc",-132.5,-32.5,1964,12.188,0,195,0,49,0,133,0,13
"iattc",-132.5,-32.5,1965,2.894,0,253,0,2,0,249,0,2
"iattc",-132.5,-32.5,1967,74.058,0,3849,0,308,0,3533,0,8
"wcpfc",-132.5,-32.5,1968,1604.226,422.763,36458,37.199,827,296.484,32449,89.08,3182
"iattc",-132.5,-32.5,1970,2.919,0,60,0,1,0,46,0,13
"wcpfc",-132.5,-32.5,1971,1353.821,295.376,21451,14.421,320,222.169,19032,58.786,2099
"iattc",-132.5,-32.5,1972,98.312,145.71,8830,8.41,158,137.1,8664,0.2,8
"iattc",-132.5,-32.5,1978,8.578,0,131,0,0,0,131,0,0
"iattc",-132.5,-32.5,1979,38.244,0,1438,0,13,0,1379,0,46
"iattc",-132.5,-32.5,1980,12.22,0,296,0,11,0,278,0,7
"iattc",-132.5,-32.5,1981,7.68,0,68,0,8,0,49,0,11
"iattc",-132.5,-32.5,1982,51.635,0,743,0,36,0,673,0,34
"iattc",-132.5,-32.5,1983,4.79,0,42,0,0,0,42,0,0
"iattc",-132.5,-32.5,1984,2.72,0,36,0,0,0,34,0,2
"iattc",-132.5,-32.5,1985,11.49,0,336,0,5,0,315,0,16
"iattc",-132.5,-32.5,1988,5.87,3.87,256,0.14,4,3.65,249,0.08,3
"iattc",-132.5,-32.5,1992,2156.892,822.54,63068,0.32,7,822.01,63054,0.21,7
"iattc",-132.5,-32.5,1993,59.057,16.73,1402,0,0,16.73,1402,0,0
"iattc",-132.5,-32.5,1994,201.897,66.71,4668,1.62,33,62.77,4550,2.32,85
"iattc",-132.5,-32.5,1995,763.935,475.48,37492,0,0,472.06,37353,3.42,139
"iattc",-132.5,-32.5,1996,232.945,104.87,6516,0.42,9,101.01,6381,3.44,126
"iattc",-132.5,-32.5,1997,276.665,137.15,13901,0,0,136.19,13861,0.96,40
"iattc",-132.5,-32.5,1998,169.164,46.59,2652,0.18,4,46.41,2648,0,0
"iattc",-132.5,-32.5,1999,200.481,46.58,3653,0,0,46.25,3638,0.33,15
"iattc",-132.5,-32.5,2000,295.537,76.06,3809,3.36,78,70.77,3661,1.93,70
"iattc",-132.5,-32.5,2001,283.3,802.8,0,12.76,0,782.98,0,7.06,0
"iattc",-132.5,-32.5,2002,133.3,38.6,0,2,0,36.5,0,0.1,0
"iattc",-132.5,-32.5,2003,112.86,16.87,0,0.74,0,14.58,0,1.55,0
"iattc",-132.5,-32.5,2004,555.413,103.91,6585,21.12,551,73.76,5712,9.03,322
"iattc",-132.5,-32.5,2005,44.782,7.12,330,0.39,12,6.39,308,0.34,10
"iattc",-132.5,-32.5,2006,267.4,97.86,4470,10.34,211,87.43,4256,0.09,3
"iattc",-132.5,-32.5,2007,153.302,49.99,2730,1.38,32,48.11,2675,0.5,23
"iattc",-132.5,-32.5,2008,203.012,55.79,2394,8.71,271,46.68,2113,0.4,10
"iattc",-132.5,-32.5,2009,35.766,6.58,391,0.35,10,6.19,380,0.04,1
"iattc",-132.5,-32.5,2010,216.86,75.97,5252,1.18,28,74.28,5210,0.51,14
"iattc",-132.5,-32.5,2011,46.2,18.82,1020,3.52,88,15.3,900,0,32
"iattc",-132.5,-32.5,2012,229.068,86.25,6359,1.29,56,84.85,6299,0.11,4
"iattc",-132.5,-32.5,2013,92.03,71.37,4815,1.87,65,68,4700,1.5,50
"iattc",-132.5,-32.5,2014,238.8,78.3,6250,0.36,8,77.16,6207,0.78,35
"iattc",-132.5,-32.5,2015,450.678,192.231,11388,3.53,127,187.76,11230,0.941,31
"iattc",-132.5,-32.5,2016,925.4,502.16,38881,12.45,366,482.64,38236,7.07,279
"wcpfc",-132.5,-32.5,2017,1959.1,714.058,43428,37.926,1582,665.023,41419,11.109,427
"wcpfc",-132.5,-32.5,2018,1426.99,441.893,23878,17.671,707,413.546,22760,10.676,411
"iattc",-132.5,-32.5,2019,326.486,94.43,4646,0.84,33,91.84,4552,1.75,61
"iattc",-132.5,-32.5,2020,356.711,110.54,7748,10.03,441,97.17,7138,3.34,169
"iattc",-132.5,-32.5,2021,64.2,18.33,1038,0.6,25,14.52,892,3.21,121
"iattc",-132.5,-32.5,2022,210,86.83,4818,4.9,146,81.03,4641,0.9,31
"iattc",-132.5,-32.5,2023,77.2,65.6,4672,3.76,121,60.97,4523,0.87,28
"iattc",-132.5,-32.5,2024,15.8,7.18,405,0.06,2,7.12,403,0,0
"iattc",-127.5,-32.5,1963,5.288,0,216,0,12,0,199,0,5
"iattc",-127.5,-32.5,1966,4.602,0,197,0,19,0,170,0,8
"iattc",-127.5,-32.5,1967,66.324,0,3698,0,293,0,3391,0,14
"iattc",-127.5,-32.5,1968,7.973,0,332,0,26,0,298,0,8
"iattc",-127.5,-32.5,1970,2.919,0,92,0,10,0,63,0,19
"iattc",-127.5,-32.5,1982,10.3,0,14,0,3,0,7,0,4
"iattc",-127.5,-32.5,1985,7.02,0,61,0,2,0,58,0,1
"iattc",-127.5,-32.5,1987,146.941,62.89,4159,0.24,4,62.45,4148,0.2,7
"iattc",-127.5,-32.5,1992,296.884,88.87,6690,0,0,88.66,6683,0.21,7
"iattc",-127.5,-32.5,1994,147.489,56.98,5647,2.44,49,52.73,5549,1.81,49
"iattc",-127.5,-32.5,1995,26.599,17.68,1476,0,0,17.68,1476,0,0
"iattc",-127.5,-32.5,1996,33.76,16.12,1027,0,0,15.68,1010,0.44,17
"iattc",-127.5,-32.5,1998,16.002,0.61,23,0,0,0.61,23,0,0
"iattc",-127.5,-32.5,1999,53.157,18.13,1792,0,0,18.13,1792,0,0
"iattc",-127.5,-32.5,2000,87.769,22.29,1087,1.71,37,19.62,1017,0.96,33
"iattc",-127.5,-32.5,2002,73.224,238.87,6050,206.44,4978,0.6,38,31.83,1034
"iattc",-127.5,-32.5,2003,6,0.94,44,0.05,2,0.66,33,0.23,9
"iattc",-127.5,-32.5,2004,377.473,84.83,5198,17.3,330,62.01,4683,5.52,185
"iattc",-127.5,-32.5,2005,249.228,88.72,3747,8.16,184,72.69,3353,7.87,210
"iattc",-127.5,-32.5,2006,54,27.38,1217,2.13,37,25.25,1180,0,0
"iattc",-127.5,-32.5,2007,98.4,56.78,3467,2.77,121,52.5,3280,1.51,66
"iattc",-127.5,-32.5,2008,249.049,59.68,2625,10.13,341,49.15,2273,0.4,11
"iattc",-127.5,-32.5,2009,100.366,22.67,1566,1.37,38,21.3,1528,0,0
"iattc",-127.5,-32.5,2010,108.625,40.81,2399,6.25,155,33.41,2212,1.15,32
"iattc",-127.5,-32.5,2011,53.616,42.57,3323,0.53,18,41.98,3303,0.06,2
"iattc",-127.5,-32.5,2012,292.28,80.87,4174,2.19,60,78.49,4108,0.19,6
"iattc",-127.5,-32.5,2013,279,309.07,25558,47.81,1072,261.15,24483,0.11,3
"iattc",-127.5,-32.5,2014,415.6,286.49,25541,1.78,33,283.71,25477,1,31
"iattc",-127.5,-32.5,2015,399.272,174.53,9655,1.54,42,172.13,9583,0.86,30
"iattc",-127.5,-32.5,2016,841,461.58,30030,18.91,648,437.69,29207,4.98,175
"iattc",-127.5,-32.5,2017,779.1,493.75,32072,72.36,1990,416.87,29918,4.52,164
"iattc",-127.5,-32.5,2018,765.023,339.36,19942,9.16,337,325.45,19412,4.75,193
"iattc",-127.5,-32.5,2019,189.36,118.4,5993,49.18,925,68.87,5053,0.35,15
"iattc",-127.5,-32.5,2020,467.15,115.32,8075,6.67,300,104.4,7562,4.25,213
"iattc",-127.5,-32.5,2021,319.23,92.6,6595,3.51,94,75.26,5988,13.83,513
"iattc",-127.5,-32.5,2022,689.13,255.54,17752,11.12,362,239.35,17198,5.07,192
"iattc",-127.5,-32.5,2023,364.2,306.1,21834,17.98,539,285.42,21210,2.7,85
"iattc",-127.5,-32.5,2024,375.341,152.81,7711,5.2,143,147.01,7551,0.6,17
"iattc",-122.5,-32.5,1963,42.52,0,2338,0,198,0,2106,0,34
"iattc",-122.5,-32.5,1967,19.031,0,1062,0,62,0,998,0,2
"iattc",-122.5,-32.5,1968,3.322,0,8,0,3,0,5,0,0
"iattc",-122.5,-32.5,1987,7.391,2.95,191,0,0,2.95,191,0,0
"iattc",-122.5,-32.5,1992,415.204,320.09,21045,0.32,7,319.77,21038,0,0
"iattc",-122.5,-32.5,1996,11.253,6.01,385,0,0,6.01,385,0,0
"iattc",-122.5,-32.5,2001,215.625,118.97,11198,0.31,5,118.66,11193,0,0
"iattc",-122.5,-32.5,2002,38.818,108.46,1387,80.37,933,0,0,28.09,454
"iattc",-122.5,-32.5,2003,258.256,135.49,6580,1.21,21,133.24,6519,1.04,40
"iattc",-122.5,-32.5,2004,172.661,33,1987,1.48,27,30.93,1949,0.59,11
"iattc",-122.5,-32.5,2005,108,48.22,0,12.71,0,35.3,0,0.21,0
"iattc",-122.5,-32.5,2006,84,41.7,1901,1.51,26,40.05,1870,0.14,5
"iattc",-122.5,-32.5,2007,106.4,51.82,4605,1.89,105,49.81,4493,0.12,7
"iattc",-122.5,-32.5,2008,346.091,129.24,6801,8.44,244,120.2,6539,0.6,18
"iattc",-122.5,-32.5,2009,12.452,2.71,195,0.17,4,2.54,191,0,0
"iattc",-122.5,-32.5,2010,12.004,1.9,76,0.36,7,1.54,69,0,0
"iattc",-122.5,-32.5,2011,11.1,7.65,753,0,0,7.65,753,0,0
"iattc",-122.5,-32.5,2012,38.457,11.27,639,0.16,5,11.03,632,0.08,2
"iattc",-122.5,-32.5,2013,1010,384.12,21126,50.18,2387,332.63,18703,1.31,36
"iattc",-122.5,-32.5,2014,137.5,20.24,1143,2.65,80,16.81,1030,0.78,33
"iattc",-122.5,-32.5,2015,212.787,59.57,3559,0.99,30,58.33,3520,0.25,9
"iattc",-122.5,-32.5,2016,1744.5,950.89,65662,20.97,696,921.78,64636,8.14,330
"iattc",-122.5,-32.5,2017,759.7,313.29,24515,6.13,239,304.17,24155,2.99,121
"iattc",-122.5,-32.5,2018,375.654,150.56,9833,4.61,177,143.09,9543,2.86,113
"iattc",-122.5,-32.5,2019,28,0,259,0,61,0,195,0,3
"iattc",-122.5,-32.5,2020,613.866,163.8,11871,14.26,632,144.63,11012,4.91,227
"iattc",-122.5,-32.5,2021,629.64,257.03,20128,13.4,425,221.52,18882,22.11,821
"iattc",-122.5,-32.5,2022,922.26,302.17,20628,13,369,285.55,20143,3.62,116
"iattc",-122.5,-32.5,2023,399,291.64,19460,19.88,576,268.97,18799,2.79,85
"iattc",-122.5,-32.5,2024,234.67,116.56,7320,0.17,8,116.21,7306,0.18,6
"iattc",-117.5,-32.5,1963,8.954,0,397,0,6,0,387,0,4
"iattc",-117.5,-32.5,1983,16.081,0,125,0,73,0,0,0,52
"iattc",-117.5,-32.5,2001,263.542,86.46,7828,1.18,31,85.28,7797,0,0
"iattc",-117.5,-32.5,2003,538.72,309.59,16699,3.18,72,305.07,16573,1.34,54
"iattc",-117.5,-32.5,2004,25.296,3.93,346,0.25,5,3.55,338,0.13,3
"iattc",-117.5,-32.5,2005,65.666,12.79,560,1.79,47,8.19,445,2.81,68
"iattc",-117.5,-32.5,2006,66,31.14,2118,0.11,2,31.03,2116,0,0
"iattc",-117.5,-32.5,2007,34,13.47,927,0.46,24,13.01,903,0,0
"iattc",-117.5,-32.5,2008,227.442,97.55,5224,3.4,93,94.15,5131,0,0
"iattc",-117.5,-32.5,2009,116.756,30.34,2084,3.07,82,27.27,2002,0,0
"iattc",-117.5,-32.5,2011,25.9,11.9,992,0.33,5,11.57,987,0,0
"iattc",-117.5,-32.5,2012,14.984,4.26,231,0.04,1,4.22,230,0,0
"iattc",-117.5,-32.5,2013,537.9,226.4,9227,8,342,218.4,8885,0,0
"iattc",-117.5,-32.5,2014,256.305,141.81,13591,0.66,17,140.97,13568,0.18,6
"iattc",-117.5,-32.5,2015,191.301,54.36,3110,2.19,73,51.97,3030,0.2,7
"iattc",-117.5,-32.5,2016,667.172,471.34,41661,4.66,167,465.58,41447,1.1,47
"iattc",-117.5,-32.5,2017,1052.16,547.3,43314,27.5,957,512.5,42085,7.3,272
"iattc",-117.5,-32.5,2018,280.602,124.56,8627,3.39,121,119.61,8444,1.56,62
"iattc",-117.5,-32.5,2020,1119.857,336.69,27387,22.34,882,298.62,25803,15.73,702
"iattc",-117.5,-32.5,2021,1756.642,528.99,40900,36.44,1055,465.14,38870,27.41,975
"iattc",-117.5,-32.5,2022,1071.237,331.52,25248,16.37,451,309.77,24628,5.38,169
"iattc",-117.5,-32.5,2023,294,221.84,15644,17.01,468,202.63,15105,2.2,71
"iattc",-117.5,-32.5,2024,926.755,571.85,43428,0.87,16,570.94,43411,0.04,1
"iattc",-112.5,-32.5,1968,3.624,0,49,0,8,0,41,0,0
"iattc",-112.5,-32.5,1970,2.448,0,59,0,7,0,52,0,0
"iattc",-112.5,-32.5,1995,35.651,0,378,0,165,0,146,0,67
"iattc",-112.5,-32.5,2003,87.96,39.42,2687,0.2,5,37.3,2607,1.92,75
"iattc",-112.5,-32.5,2005,88.154,26.05,1328,3.1,74,18.79,1154,4.16,100
"iattc",-112.5,-32.5,2006,45,26.66,1729,0.84,15,25.74,1711,0.08,3
"iattc",-112.5,-32.5,2008,112.596,29.8,1494,3.81,115,25.89,1377,0.1,2
"iattc",-112.5,-32.5,2011,66.65,35.52,3152,0.73,24,34.79,3128,0,0
"iattc",-112.5,-32.5,2012,13.5,0,22,0,3,0,19,0,0
"iattc",-112.5,-32.5,2013,229.1,176.06,7841,6.92,235,167.26,7539,1.88,67
"iattc",-112.5,-32.5,2014,98,38.62,2504,0.14,3,38.48,2501,0,0
"iattc",-112.5,-32.5,2015,170.923,47.8,2623,1.3,41,46.34,2576,0.16,6
"iattc",-112.5,-32.5,2016,297.496,170.3,15841,16.22,471,151.54,15274,2.54,96
"iattc",-112.5,-32.5,2017,477.1,201.02,18725,6.76,230,192.19,18417,2.07,78
"iattc",-112.5,-32.5,2018,176.431,93.29,6579,2.12,65,90.68,6495,0.49,19
"iattc",-112.5,-32.5,2019,7.62,3.27,210,0.3,9,2.95,200,0.02,1
"iattc",-112.5,-32.5,2020,858.476,288.42,28031,22.16,831,260.76,26937,5.5,263
"iattc",-112.5,-32.5,2021,1260.374,466.6,41962,31.01,832,412.14,40259,23.45,871
"iattc",-112.5,-32.5,2022,570.754,222.53,19767,9.57,273,211.61,19463,1.35,31
"iattc",-112.5,-32.5,2023,353.5,247.28,16166,15.69,435,226.91,15572,4.68,159
"iattc",-112.5,-32.5,2024,482.847,213.3,18803,1.8,56,211.42,18743,0.08,4
"iattc",-107.5,-32.5,1969,12.818,0,189,0,70,0,46,0,73
"iattc",-107.5,-32.5,1978,5.168,0,137,0,10,0,125,0,2
"iattc",-107.5,-32.5,1995,207.898,0,2255,0,640,0,1069,0,546
"iattc",-107.5,-32.5,2003,433.258,194.18,12810,0.15,2,193.56,12787,0.47,21
"iattc",-107.5,-32.5,2005,57.879,35.14,3518,1.65,28,33.49,3490,0,0
"iattc",-107.5,-32.5,2006,6,2.79,170,0.06,1,2.7,168,0.03,1
"iattc",-107.5,-32.5,2008,5.6,1.01,46,0.26,7,0.75,39,0,0
"iattc",-107.5,-32.5,2012,8.1,0,29,0,2,0,27,0,0
"iattc",-107.5,-32.5,2013,24,13.14,1067,0.51,9,12.63,1058,0,0
"iattc",-107.5,-32.5,2014,249.618,174.64,17751,6.8,209,167.5,17526,0.34,16
"iattc",-107.5,-32.5,2015,148.405,42.03,2348,1.25,38,40.64,2305,0.14,5
"iattc",-107.5,-32.5,2016,507.8,373.06,39628,26.46,892,343.89,38667,2.71,69
"iattc",-107.5,-32.5,2017,819.2,409.87,40953,8.65,267,398.86,40614,2.36,72
"iattc",-107.5,-32.5,2018,145.346,75.47,5701,2.65,79,72.08,5595,0.74,27
"iattc",-107.5,-32.5,2019,6.35,19.74,1262,1.9,51,17.83,1210,0.01,1
"iattc",-107.5,-32.5,2020,388.848,130.71,13245,8.59,309,116.7,12677,5.42,259
"iattc",-107.5,-32.5,2021,1025.82,366.32,30895,26.03,736,321.5,29470,18.79,689
"iattc",-107.5,-32.5,2022,508.748,212.76,18445,10.68,272,201.22,18152,0.86,21
"iattc",-107.5,-32.5,2023,308,300.49,23568,18.56,516,278.65,22951,3.28,101
"iattc",-107.5,-32.5,2024,1019.594,494.08,55130,9.37,275,482.98,54787,1.73,68
"iattc",-102.5,-32.5,1967,34.808,0,651,0,243,0,274,0,134
"iattc",-102.5,-32.5,1969,21.112,0,289,0,130,0,44,0,115
"iattc",-102.5,-32.5,1970,9.914,0,312,0,29,0,283,0,0
"iattc",-102.5,-32.5,1978,15.472,0,873,0,78,0,791,0,4
"iattc",-102.5,-32.5,1995,16.79,0,189,0,26,0,99,0,64
"iattc",-102.5,-32.5,2003,22.869,10.05,729,0.17,2,9.16,694,0.72,33
"iattc",-102.5,-32.5,2012,27,0,89,0,11,0,78,0,0
"iattc",-102.5,-32.5,2013,3,1.73,148,0.08,1,1.65,147,0,0
"iattc",-102.5,-32.5,2014,148.595,92.21,9047,3.17,106,88.79,8931,0.25,10
"iattc",-102.5,-32.5,2015,22.242,8.19,640,0.67,15,7.49,624,0.03,1
"iattc",-102.5,-32.5,2016,306.972,201.36,19239,17.42,526,182.78,18683,1.16,30
"iattc",-102.5,-32.5,2017,387.24,156.39,15367,4.93,147,151.16,15213,0.3,7
"iattc",-102.5,-32.5,2018,181.024,79.54,6317,3.85,113,74.6,6166,1.09,38
"iattc",-102.5,-32.5,2019,17.018,85.19,4946,9.94,341,75.12,4600,0.13,5
"iattc",-102.5,-32.5,2020,288.24,98.94,10321,9.03,316,85.87,9845,4.04,160
"iattc",-102.5,-32.5,2021,1011.069,375.15,38493,22.64,601,341.36,37475,11.15,417
"iattc",-102.5,-32.5,2022,468.572,229.01,20831,11.03,305,217.01,20502,0.97,24
"iattc",-102.5,-32.5,2023,87.6,70.8,4940,5.87,178,64.09,4738,0.84,24
"iattc",-102.5,-32.5,2024,268.981,117.61,14066,3.97,117,113.46,13939,0.18,10
"iattc",-97.5,-32.5,1968,35.053,0,1588,0,365,0,1223,0,0
"iattc",-97.5,-32.5,1969,18.299,0,230,0,115,0,26,0,89
"iattc",-97.5,-32.5,1970,25.092,0,737,0,135,0,602,0,0
"iattc",-97.5,-32.5,1973,436.529,0,7993,0,3127,0,4866,0,0
"iattc",-97.5,-32.5,1974,5.632,0,34,0,20,0,14,0,0
"iattc",-97.5,-32.5,1976,5.537,0,32,0,27,0,5,0,0
"iattc",-97.5,-32.5,1978,15.504,0,424,0,116,0,304,0,4
"iattc",-97.5,-32.5,1981,56.936,0,527,0,349,0,176,0,2
"iattc",-97.5,-32.5,1983,121.333,0,1536,0,1128,0,408,0,0
"iattc",-97.5,-32.5,1984,150.95,0,1824,0,1081,0,737,0,6
"iattc",-97.5,-32.5,1987,93.515,0,937,0,470,0,463,0,4
"iattc",-97.5,-32.5,1988,225.33,0,2085,0,599,0,1486,0,0
"iattc",-97.5,-32.5,1989,8.293,0,85,0,46,0,39,0,0
"iattc",-97.5,-32.5,1991,9.448,0,82,0,7,0,75,0,0
"iattc",-97.5,-32.5,1992,2.779,0,53,0,2,0,51,0,0
"iattc",-97.5,-32.5,1994,75.372,0,1380,0,96,0,1282,0,2
"iattc",-97.5,-32.5,2003,6.798,0.53,23,0,0,0.46,21,0.07,2
"iattc",-97.5,-32.5,2013,63.895,39.31,2938,0.89,16,38.42,2922,0,0
"iattc",-97.5,-32.5,2015,2.7,1.01,94,0.11,4,0.9,90,0,0
"iattc",-97.5,-32.5,2016,168.7,124.51,9874,12.34,372,111.93,9495,0.24,7
"iattc",-97.5,-32.5,2017,7,2.59,0,0.48,0,2.05,0,0.06,0
"iattc",-97.5,-32.5,2018,116.563,56.67,4742,2.63,77,53.17,4633,0.87,32
"iattc",-97.5,-32.5,2019,3,0.55,0,0.05,0,0.3,0,0.2,0
"iattc",-97.5,-32.5,2020,22.375,7.93,794,0.97,34,6.81,753,0.15,7
"iattc",-97.5,-32.5,2021,178.2,59.13,6250,2.2,54,52.61,6063,4.32,133
"iattc",-97.5,-32.5,2022,9.975,4.84,410,0.44,9,4.4,401,0,0
"iattc",-97.5,-32.5,2024,28.348,15.71,2161,1.08,29,14.61,2131,0.02,1
"iattc",-92.5,-32.5,1968,10.836,0,564,0,118,0,444,0,2
"iattc",-92.5,-32.5,1969,7.331,0,149,0,50,0,96,0,3
"iattc",-92.5,-32.5,1970,115.322,0,4792,0,825,0,3966,0,1
"iattc",-92.5,-32.5,1973,103.369,0,1852,0,783,0,1069,0,0
"iattc",-92.5,-32.5,1974,38.976,0,416,0,223,0,193,0,0
"iattc",-92.5,-32.5,1976,9.718,0,27,0,24,0,3,0,0
"iattc",-92.5,-32.5,1978,306.541,0,4837,0,2432,0,2404,0,1
"iattc",-92.5,-32.5,1979,2.52,0,61,0,19,0,42,0,0
"iattc",-92.5,-32.5,1980,2.462,0,7,0,4,0,3,0,0
"iattc",-92.5,-32.5,1981,235.668,0,2598,0,1789,0,807,0,2
"iattc",-92.5,-32.5,1983,555.576,0,6182,0,5495,0,685,0,2
"iattc",-92.5,-32.5,1984,2274.714,0,24687,0,13999,0,10562,0,126
"iattc",-92.5,-32.5,1985,50.435,0,394,0,122,0,272,0,0
"iattc",-92.5,-32.5,1986,9,0,25,0,8,0,17,0,0
"iattc",-92.5,-32.5,1987,39.326,0,228,0,134,0,94,0,0
"iattc",-92.5,-32.5,1988,765.543,0,7492,0,2187,0,5305,0,0
"iattc",-92.5,-32.5,1989,192.378,0,2283,0,1589,0,691,0,3
"iattc",-92.5,-32.5,1991,9.448,0,45,0,4,0,41,0,0
"iattc",-92.5,-32.5,1992,5.559,0,145,0,9,0,136,0,0
"iattc",-92.5,-32.5,1993,43.66,0,642,0,153,0,489,0,0
"iattc",-92.5,-32.5,1994,38.532,0,454,0,14,0,440,0,0
"iattc",-92.5,-32.5,1996,72.049,0,684,0,486,0,197,0,1
"iattc",-92.5,-32.5,2001,89.277,0,1179,0,322,0,855,0,2
"iattc",-92.5,-32.5,2006,41.72,0,110,0,4,0,104,0,2
"iattc",-92.5,-32.5,2016,2.4,0.09,0,0,0,0.09,0,0,0
"iattc",-92.5,-32.5,2018,16.313,5.81,450,0.28,7,5.47,439,0.06,4
"iattc",-92.5,-32.5,2021,21.6,0,1010,0,7,0,1003,0,0
"iattc",-87.5,-32.5,1968,20.907,0,132,0,118,0,9,0,5
"iattc",-87.5,-32.5,1969,10.767,0,459,0,125,0,334,0,0
"iattc",-87.5,-32.5,1970,42.554,0,1235,0,320,0,915,0,0
"iattc",-87.5,-32.5,1971,2.44,0,80,0,31,0,45,0,4
"iattc",-87.5,-32.5,1973,53.05,0,623,0,360,0,263,0,0
"iattc",-87.5,-32.5,1974,45.997,0,544,0,375,0,169,0,0
"iattc",-87.5,-32.5,1975,2.62,0,5,0,5,0,0,0,0
"iattc",-87.5,-32.5,1976,2.43,0,1,0,1,0,0,0,0
"iattc",-87.5,-32.5,1977,8.944,0,89,0,89,0,0,0,0
"iattc",-87.5,-32.5,1978,327.377,0,4127,0,2868,0,1232,0,27
"iattc",-87.5,-32.5,1979,257.241,0,3975,0,2612,0,1355,0,8
"iattc",-87.5,-32.5,1980,4.925,0,14,0,11,0,3,0,0
"iattc",-87.5,-32.5,1981,50.928,0,342,0,337,0,0,0,5
"iattc",-87.5,-32.5,1982,2.544,0,1,0,1,0,0,0,0
"iattc",-87.5,-32.5,1983,614.492,0,3797,0,3725,0,72,0,0
"iattc",-87.5,-32.5,1984,1609.248,0,12612,0,9587,0,2901,0,124
"iattc",-87.5,-32.5,1985,51.131,0,238,0,180,0,58,0,0
"iattc",-87.5,-32.5,1986,18.301,0,15,0,14,0,0,0,1
"iattc",-87.5,-32.5,1987,27.997,0,69,0,64,0,5,0,0
"iattc",-87.5,-32.5,1988,1789.656,0,10616,0,3554,0,7062,0,0
"iattc",-87.5,-32.5,1989,470.816,0,5322,0,3667,0,1654,0,1
"iattc",-87.5,-32.5,1991,5.642,0,2,0,1,0,1,0,0
"iattc",-87.5,-32.5,1992,8.649,0,52,0,1,0,51,0,0
"iattc",-87.5,-32.5,1993,39.804,0,239,0,133,0,106,0,0
"iattc",-87.5,-32.5,1994,73.657,0,621,0,23,0,598,0,0
"iattc",-87.5,-32.5,1996,73.372,0,695,0,455,0,220,0,20
"iattc",-87.5,-32.5,1998,403.881,0,5022,0,1169,0,3853,0,0
"iattc",-87.5,-32.5,1999,38.798,0,759,0,157,0,597,0,5
"iattc",-87.5,-32.5,2001,8.774,0,4,0,2,0,2,0,0
