"rfmo","lon","lat","year","effort_set","effort_day","catch_tot","catch_skj","catch_alb","catch_bet","catch_yft"
"iattc",-87.5,8.5,2017,12,NA,87,0,0,0,87
"iattc",-87.5,8.5,2018,23,NA,264,0,0,0,264
"iattc",-87.5,8.5,2019,21,NA,379,0,0,0,379
"iattc",-87.5,8.5,2020,14,NA,216,0,0,0,216
"iattc",-87.5,8.5,2021,21,NA,478,0,0,0,478
"iattc",-87.5,8.5,2022,11,NA,311,0,0,0,311
"iattc",-87.5,8.5,2023,25,NA,379,0,0,0,379
"iattc",-87.5,8.5,2024,11,NA,163,0,0,0,163
"iattc",-86.5,8.5,1960,2,NA,13.6,0,0,0,13.6
"iattc",-86.5,8.5,1961,4,NA,24.5,0,0,0,24.5
"iattc",-86.5,8.5,1964,16,NA,84.4,0,0,0,84.4
"iattc",-86.5,8.5,1965,41,NA,303.1,2.7,0,0,300.4
"iattc",-86.5,8.5,1966,86,NA,590.3,63.4,0,0,526.9
"iattc",-86.5,8.5,1967,2,NA,18.1,0,0,0,18.1
"iattc",-86.5,8.5,1968,63,NA,786.4,543.5,0,22.7,220.2
"iattc",-86.5,8.5,1969,50,NA,782.1,109,0,0,673.1
"iattc",-86.5,8.5,1970,17,NA,157.9,0,0,0,157.9
"iattc",-86.5,8.5,1971,85,NA,1832.59,1544.82,0,5.4,282.37
"iattc",-86.5,8.5,1972,60,NA,347.5,0,0,0,347.5
"iattc",-86.5,8.5,1973,15,NA,147.1,7.3,0,0,139.8
"iattc",-86.5,8.5,1974,227,NA,2315.58,897.33,0,0,1418.25
"iattc",-86.5,8.5,1975,83,NA,1249.38,995.91,0,0,253.47
"iattc",-86.5,8.5,1976,70,NA,686.19,238.83,0,0,447.36
"iattc",-86.5,8.5,1977,125,NA,1021.1,55.2,0,0,965.9
"iattc",-86.5,8.5,1978,39,NA,502.5,74.3,0,0,428.2
"iattc",-86.5,8.5,1979,58,NA,613.8,386.3,0,0,227.5
"iattc",-86.5,8.5,1980,43,NA,425.12,278.42,0,0,146.7
"iattc",-86.5,8.5,1981,3,NA,70.72,4.5,0,0,66.22
"iattc",-86.5,8.5,1982,8,NA,60.89,38.68,0,0,22.21
"iattc",-86.5,8.5,1983,11,NA,42.01,10,0,0,32.01
"iattc",-86.5,8.5,1984,40,NA,477,0,0,0,477
"iattc",-86.5,8.5,1985,1,NA,1.9,0,0,0,1.9
"iattc",-86.5,8.5,1986,16,NA,589.6,272.04,0,0,317.56
"iattc",-86.5,8.5,1987,21,NA,737.14,60.12,0,0,677.02
"iattc",-86.5,8.5,1988,121,NA,3008.48,1414.9,0,9.97,1583.61
"iattc",-86.5,8.5,1989,9,NA,100.75,15,0,0,85.75
"iattc",-86.5,8.5,1990,3,NA,86.12,9.98,0,0,76.14
"iattc",-86.5,8.5,1991,26,NA,447.69,14.67,0,0,433.02
"iattc",-86.5,8.5,1992,33,NA,563.36,63.5,0,0,499.86
"iattc",-86.5,8.5,1993,7,NA,91.62,0,0,0,91.62
"iattc",-86.5,8.5,1994,9,NA,228.6,0,0,0,228.6
"iattc",-86.5,8.5,1995,10,NA,184.14,0,0,0,184.14
"iattc",-86.5,8.5,1996,13,NA,293.91,111.58,0,0,182.33
"iattc",-86.5,8.5,1997,6,NA,84.35,0,0,0,84.35
"iattc",-86.5,8.5,1998,25,NA,267.28,0,0,0,267.28
"iattc",-86.5,8.5,1999,12,NA,127.88,0,0,0,127.88
"iattc",-86.5,8.5,2000,115,NA,1577,0,0,0,1577
"iattc",-86.5,8.5,2001,110,NA,2813,82,0,0,2731
"iattc",-86.5,8.5,2002,124,NA,1943,58,0,0,1885
"iattc",-86.5,8.5,2003,60,NA,1279,205,0,0,1074
"iattc",-86.5,8.5,2004,5,NA,76,0,0,0,76
"iattc",-86.5,8.5,2005,33,NA,866,330,0,0,536
"iattc",-86.5,8.5,2006,35,NA,317,0,0,0,317
"iattc",-86.5,8.5,2007,4,NA,78,0,0,0,78
"iattc",-86.5,8.5,2008,7,NA,25,1,0,0,24
"iattc",-86.5,8.5,2009,1,NA,2,0,0,0,2
"iattc",-86.5,8.5,2010,9,NA,42,0,0,0,42
"iattc",-86.5,8.5,2012,15,NA,191,0,0,0,191
"iattc",-86.5,8.5,2013,19,NA,280,0,0,0,280
"iattc",-86.5,8.5,2014,16,NA,229,0,0,0,229
"iattc",-86.5,8.5,2015,58,NA,587,0,0,0,587
"iattc",-86.5,8.5,2016,122,NA,1346,0,0,0,1346
"iattc",-86.5,8.5,2017,17,NA,180,0,0,0,180
"iattc",-86.5,8.5,2018,71,NA,834,0,0,0,834
"iattc",-86.5,8.5,2019,14,NA,281,0,0,0,281
"iattc",-86.5,8.5,2020,21,NA,243,0,0,0,243
"iattc",-86.5,8.5,2021,20,NA,473,0,0,0,473
"iattc",-86.5,8.5,2022,18,NA,320,0,0,0,320
"iattc",-86.5,8.5,2023,38,NA,644,0,0,0,644
"iattc",-86.5,8.5,2024,68,NA,1410,0,0,0,1410
"iattc",-85.5,8.5,1960,31,NA,296.5,29.9,0,0,266.6
"iattc",-85.5,8.5,1961,48,NA,485.3,0.9,0,0,484.4
"iattc",-85.5,8.5,1962,131,NA,886.5,18.1,0,0,868.4
"iattc",-85.5,8.5,1963,3,NA,5.4,0.9,0,0,4.5
"iattc",-85.5,8.5,1964,4,NA,2.7,0,0,0,2.7
"iattc",-85.5,8.5,1965,35,NA,308.4,11.8,0,0,296.6
"iattc",-85.5,8.5,1966,120,NA,409.39,48.57,0,0,360.82
"iattc",-85.5,8.5,1967,5,NA,9.1,0,0,0,9.1
"iattc",-85.5,8.5,1968,33,NA,396.59,165.92,0,0,230.67
"iattc",-85.5,8.5,1969,15,NA,320.3,68,0,0,252.3
"iattc",-85.5,8.5,1970,42,NA,400,0,0,0,400
"iattc",-85.5,8.5,1971,58,NA,626.89,331.31,0,0,295.58
"iattc",-85.5,8.5,1972,52,NA,378,0,0,0,378
"iattc",-85.5,8.5,1973,48,NA,319.99,102.49,0,9.1,208.4
"iattc",-85.5,8.5,1974,227,NA,1870.47,666.89,0,0,1203.58
"iattc",-85.5,8.5,1975,40,NA,576.69,287.76,0,0,288.93
"iattc",-85.5,8.5,1976,194,NA,1758.68,600.01,0,0,1158.67
"iattc",-85.5,8.5,1977,59,NA,338.1,0,0,0,338.1
"iattc",-85.5,8.5,1978,23,NA,292.2,89.7,0,0,202.5
"iattc",-85.5,8.5,1979,33,NA,216.7,98,0,0,118.7
"iattc",-85.5,8.5,1980,62,NA,462.72,293.62,0,0,169.1
"iattc",-85.5,8.5,1981,1,NA,0.9,0,0,0,0.9
"iattc",-85.5,8.5,1982,10,NA,141.49,89.19,0,0,52.3
"iattc",-85.5,8.5,1984,21,NA,129,0,0,0,129
"iattc",-85.5,8.5,1985,3,NA,70.6,22.6,0,0,48
"iattc",-85.5,8.5,1986,44,NA,1584.09,391.59,0,0,1192.5
"iattc",-85.5,8.5,1987,6,NA,40.1,15.8,0,0,24.3
"iattc",-85.5,8.5,1988,272,NA,4835.88,3209.88,0,21.77,1604.23
"iattc",-85.5,8.5,1989,12,NA,202.72,92.54,0,0,110.18
"iattc",-85.5,8.5,1990,10,NA,147.8,57.79,0,0,90.01
"iattc",-85.5,8.5,1991,32,NA,784.1,156.88,0,0,627.22
"iattc",-85.5,8.5,1992,13,NA,343.79,29.99,0,0,313.8
"iattc",-85.5,8.5,1993,3,NA,23.53,0.56,0,0,22.97
"iattc",-85.5,8.5,1994,36,NA,719.35,0.9,0,0,718.45
"iattc",-85.5,8.5,1995,12,NA,300.24,55.33,0,0,244.91
"iattc",-85.5,8.5,1996,10,NA,254.9,3.62,0,0,251.28
"iattc",-85.5,8.5,1997,28,NA,322.01,0.9,0,0,321.11
"iattc",-85.5,8.5,1998,29,NA,207.73,0,0,0,207.73
"iattc",-85.5,8.5,1999,12,NA,175.98,0,0,0,175.98
"iattc",-85.5,8.5,2000,105,NA,1941,22,0,0,1919
"iattc",-85.5,8.5,2001,78,NA,1308,108,0,0,1200
"iattc",-85.5,8.5,2002,109,NA,2107,3,0,0,2104
"iattc",-85.5,8.5,2003,71,NA,1038,6,0,0,1032
"iattc",-85.5,8.5,2004,1,NA,3,0,0,0,3
"iattc",-85.5,8.5,2005,55,NA,595,0,0,0,595
"iattc",-85.5,8.5,2006,61,NA,582,0,0,0,582
"iattc",-85.5,8.5,2007,1,NA,4,0,0,0,4
"iattc",-85.5,8.5,2008,4,NA,13,0,0,0,13
"iattc",-85.5,8.5,2009,1,NA,50,0,0,0,50
"iattc",-85.5,8.5,2010,60,NA,957,1,0,0,956
"iattc",-85.5,8.5,2011,27,NA,507,0,0,0,507
"iattc",-85.5,8.5,2012,20,NA,167,0,0,0,167
"iattc",-85.5,8.5,2013,7,NA,104,10,0,0,94
"iattc",-85.5,8.5,2014,10,NA,157,0,0,0,157
"iattc",-85.5,8.5,2015,58,NA,647,0,0,0,647
"iattc",-85.5,8.5,2016,45,NA,607,0,0,0,607
"iattc",-85.5,8.5,2017,7,NA,102,0,0,0,102
"iattc",-85.5,8.5,2018,51,NA,850,0,0,0,850
"iattc",-85.5,8.5,2019,7,NA,101,0,0,0,101
"iattc",-85.5,8.5,2020,82,NA,3035,0,0,0,3035
"iattc",-85.5,8.5,2021,95,NA,3175,0,0,0,3175
"iattc",-85.5,8.5,2022,57,NA,1121,0,0,0,1121
"iattc",-85.5,8.5,2023,12,NA,375,0,0,0,375
"iattc",-85.5,8.5,2024,14,NA,270,0,0,0,270
"iattc",-84.5,8.5,1959,7,NA,238.7,0,0,0,238.7
"iattc",-84.5,8.5,1960,117,NA,1120.4,3.6,0,0,1116.8
"iattc",-84.5,8.5,1961,143,NA,635.49,301.95,0,0,333.54
"iattc",-84.5,8.5,1962,359,NA,2850.59,1202.34,0,0,1648.25
"iattc",-84.5,8.5,1963,21,NA,60.79,22.82,0,0,37.97
"iattc",-84.5,8.5,1964,2,NA,0.9,0.9,0,0,0
"iattc",-84.5,8.5,1965,16,NA,49.9,12.7,0,0,37.2
"iattc",-84.5,8.5,1966,119,NA,360.9,62.5,0,0,298.4
"iattc",-84.5,8.5,1968,2,NA,6.3,0,0,0,6.3
"iattc",-84.5,8.5,1969,30,NA,225.7,0.9,0,0,224.8
"iattc",-84.5,8.5,1970,3,NA,43.5,0,0,0,43.5
"iattc",-84.5,8.5,1971,56,NA,298.4,13.6,0,0,284.8
"iattc",-84.5,8.5,1972,16,NA,59.8,0,0,0,59.8
"iattc",-84.5,8.5,1973,331,NA,4639,637.2,0,0,4001.8
"iattc",-84.5,8.5,1974,227,NA,2616.59,537.08,0,0,2079.51
"iattc",-84.5,8.5,1975,47,NA,426.3,247.7,0,0,178.6
"iattc",-84.5,8.5,1976,248,NA,1859.57,543.79,0,0,1315.78
"iattc",-84.5,8.5,1977,65,NA,740.98,59.09,0,0,681.89
"iattc",-84.5,8.5,1978,32,NA,522.59,414.47,0,0,108.12
"iattc",-84.5,8.5,1979,25,NA,292.52,131.7,0,0,160.82
"iattc",-84.5,8.5,1980,49,NA,444.49,101.1,0,0,343.39
"iattc",-84.5,8.5,1981,20,NA,191.31,23.52,0,0,167.79
"iattc",-84.5,8.5,1982,7,NA,20.9,9.1,0,0,11.8
"iattc",-84.5,8.5,1983,75,NA,1100.9,354.4,0,8.2,738.3
"iattc",-84.5,8.5,1984,9,NA,41.8,0,0,0,41.8
"iattc",-84.5,8.5,1985,18,NA,783.3,22.7,0,0,760.6
"iattc",-84.5,8.5,1986,169,NA,6655.43,506.17,0,0,6149.26
"iattc",-84.5,8.5,1987,75,NA,974.54,111.01,0,0,863.53
"iattc",-84.5,8.5,1988,174,NA,2803.72,1146.95,0,215,1441.77
"iattc",-84.5,8.5,1989,65,NA,979.82,411.57,0,0,568.25
"iattc",-84.5,8.5,1990,32,NA,166.61,65.51,0,0,101.1
"iattc",-84.5,8.5,1991,81,NA,1401.54,83.86,0,0,1317.68
"iattc",-84.5,8.5,1992,13,NA,157.82,0,0,0,157.82
"iattc",-84.5,8.5,1993,14,NA,388.24,2.7,0,0,385.54
"iattc",-84.5,8.5,1994,23,NA,567.87,0,0,0,567.87
"iattc",-84.5,8.5,1995,20,NA,328.37,0,0,0,328.37
"iattc",-84.5,8.5,1996,16,NA,336.54,206.83,0,0,129.71
"iattc",-84.5,8.5,1997,22,NA,330.21,0,0,0,330.21
"iattc",-84.5,8.5,1998,111,NA,1459.99,0,0,0,1459.99
"iattc",-84.5,8.5,1999,35,NA,540.66,0,0,0,540.66
"iattc",-84.5,8.5,2000,138,NA,2486,20,0,0,2466
"iattc",-84.5,8.5,2001,86,NA,1856,4,0,0,1852
"iattc",-84.5,8.5,2002,78,NA,1737,0,0,0,1737
"iattc",-84.5,8.5,2003,99,NA,1672,0,0,0,1672
"iattc",-84.5,8.5,2004,12,NA,244,0,0,0,244
"iattc",-84.5,8.5,2005,92,NA,1341,12,0,0,1329
"iattc",-84.5,8.5,2006,71,NA,1239,3,0,0,1236
"iattc",-84.5,8.5,2007,91,NA,1032,6,0,0,1026
"iattc",-84.5,8.5,2008,92,NA,920,10,0,0,910
"iattc",-84.5,8.5,2009,55,NA,678,0,0,0,678
"iattc",-84.5,8.5,2010,117,NA,1281,0,0,0,1281
"iattc",-84.5,8.5,2011,90,NA,1287,2,0,0,1285
"iattc",-84.5,8.5,2012,71,NA,862,6,0,0,856
"iattc",-84.5,8.5,2013,65,NA,1277,0,0,0,1277
"iattc",-84.5,8.5,2014,5,NA,71,0,0,0,71
"iattc",-84.5,8.5,2015,10,NA,182,0,0,0,182
"iattc",-84.5,8.5,2016,2,NA,51,0,0,0,51
"iattc",-84.5,8.5,2017,5,NA,30,0,0,0,30
"iattc",-84.5,8.5,2018,4,NA,36,0,0,0,36
"iattc",-84.5,8.5,2019,1,NA,50,0,0,0,50
"iattc",-84.5,8.5,2020,39,NA,1855,0,0,0,1855
"iattc",-84.5,8.5,2021,54,NA,1307,0,0,0,1307
"iattc",-84.5,8.5,2022,78,NA,3049,0,0,0,3049
"iattc",-79.5,8.5,1961,3,NA,0.9,0,0,0,0.9
"iattc",-79.5,8.5,1966,5,NA,125.2,0.9,0,0,124.3
"iattc",-79.5,8.5,1971,4,NA,4.49,1.88,0,0,2.61
"iattc",-79.5,8.5,1973,2,NA,440.8,0,0,0,440.8
"iattc",-79.5,8.5,1977,24,NA,182.2,23.6,0,34.5,124.1
"iattc",-79.5,8.5,1979,38,NA,466.21,419.91,0,0,46.3
"iattc",-79.5,8.5,1980,3,NA,66.2,5.4,0,0,60.8
"iattc",-79.5,8.5,1982,28,NA,303.85,291.25,0,0,12.6
"iattc",-79.5,8.5,1986,1,NA,1.9,1.9,0,0,0
"iattc",-79.5,8.5,1989,28,NA,656.28,653.58,0,0,2.7
"iattc",-79.5,8.5,1993,4,NA,49.89,0,0,0,49.89
"iattc",-79.5,8.5,2009,1,NA,88,0,0,0,88
"iattc",-78.5,8.5,1979,1,NA,139.7,139.7,0,0,0
"iccat",-59.5,8.5,1993,0,1,2.2,2.2,0,0,0
"iccat",-58.5,8.5,1972,0,0.5,0.90718,0,0,0,0.90718
"iccat",-58.5,8.5,1983,0,1,20,0,0,0,20
"iccat",-58.5,8.5,1987,0,1,10,7,0,0,3
"iccat",-58.5,8.5,1989,0,1,12,5,0,0,7
"iccat",-58.5,8.5,1996,0,1,7.3,0,0,0,7.3
"iccat",-58.5,8.5,1999,0,4,16.49376,7.1001,0,0.2484,9.14526
"iccat",-57.5,8.5,1981,0,2,45.4,36.3,0,0,9.1
"iccat",-57.5,8.5,1984,0,41.2,969.4,331.6,24,0,613.8
"iccat",-57.5,8.5,1985,0,1,42.4,40.2,0,0,2.2
"iccat",-57.5,8.5,1992,0,1,40.7,30.5,0,0,10.2
"iccat",-57.5,8.5,1993,0,3,15.7,15.1,0,0,0.6
"iccat",-57.5,8.5,1994,0,1,3.3,2.5,0,0.1,0.7
"iccat",-57.5,8.5,1995,0,3,3.7,3.4,0,0.1,0.2
"iccat",-57.5,8.5,1996,0,6,126.6,75.2,0,0,51.4
"iccat",-57.5,8.5,1997,0,1,65.8,63.4,0,0,2.4
"iccat",-57.5,8.5,1999,0,4,32.11104,13.8229,0,0.4836,17.80454
"iccat",-56.5,8.5,1975,0,1.5,20.86524,18.14369,0,0,2.72155
"iccat",-56.5,8.5,1978,0,42,567.8,120.6,0,0,447.2
"iccat",-56.5,8.5,1983,0,1,4,0,0,0,4
"iccat",-56.5,8.5,1984,0,11,177,0,0,0,177
"iccat",-56.5,8.5,1993,0,10,12.4,12.4,0,0,0
"iccat",-56.5,8.5,1994,0,1,6.8,4.4,0,0.2,2.2
"iccat",-56.5,8.5,1999,0,2,9.64128,4.1503,0,0.1452,5.34578
"iccat",-56.5,8.5,2012,0,2,5.08728,0.99141,0,0.08737,4.0085
"iccat",-56.5,8.5,2013,0,3,17.29044,4.76538,0,0.60865,11.91641
"iccat",-55.5,8.5,1978,0,8,23.6,0,0,0,23.6
"iccat",-55.5,8.5,1984,0,9,227,92,0,4,131
"iccat",-55.5,8.5,1996,0,1,2.6,0,0,0,2.6
"iccat",-55.5,8.5,1999,0,2,41.62936,17.13567,0,0.22962,24.26407
"iccat",-54.5,8.5,1978,0,6,83.4,1.8,0,0,81.6
"iccat",-54.5,8.5,1984,0,1,19,12,0,0,7
"iccat",-54.5,8.5,1993,0,6,105.9,43.6,0,0,62.3
"iccat",-54.5,8.5,2005,0,1,1.5559,0.58229,0,0.06147,0.91214
"iccat",-53.5,8.5,1981,0,12,20.9,0,0,0,20.9
"iccat",-53.5,8.5,2005,0,1,30.48153,11.40758,0,1.20427,17.86968
"iccat",-53.5,8.5,2011,0,1,1.04631,0.43263,0,0.13716,0.47652
"iccat",-52.5,8.5,2011,0,1,0.52315,0.21631,0,0.06858,0.23826
"iccat",-40.5,8.5,1998,0,0,10,3.95,0,1.86,4.19
"iccat",-37.5,8.5,2009,0,0,31.78,14.28,0,6.53,10.97
"iccat",-36.5,8.5,2010,0,0,40,18.12,0,8.04,13.84
"iccat",-36.5,8.5,2015,1,0,35,25,0,5,5
"iccat",-36.5,8.5,2019,1,0,26.89,17.83,0,4.14,4.92
"iccat",-35.5,8.5,2014,1,0,26.85,20.55,0,3.34,2.96
"iccat",-35.5,8.5,2016,3,0,105.22,68.07,0,14.44,22.71
"iccat",-35.5,8.5,2021,3,1,30,15,0,10,5
"iccat",-34.5,8.5,2011,0,0,18.62,13.36,0,2.35,2.91
"iccat",-34.5,8.5,2017,1,0,27.78,11.2,0,5.67,10.91
"iccat",-34.5,8.5,2022,1,0,14.95,12.88,0,0.39,1.68
"iccat",-33.5,8.5,2010,0,0,10,6.47,0,2.43,1.1
"iccat",-33.5,8.5,2011,0,0,18.63,13.88,0,2.34,2.41
"iccat",-33.5,8.5,2014,1,0,65.03,39.5,0,12.16,13.37
"iccat",-33.5,8.5,2015,0,0,24.11,8.67,0,3.32,12.12
"iccat",-33.5,8.5,2019,2,0,28.9,18.35,0,5.52,5.03
"iccat",-33.5,8.5,2020,1,0,15.05,8.82,0,1.79,4.44
"iccat",-33.5,8.5,2021,1,0,2.73,1.35,0,0.35,1.03
"iccat",-32.5,8.5,2009,0,0,2.76,1.9,0,0.45,0.41
"iccat",-32.5,8.5,2011,0,0,8.11,3.19,0,1.11,3.81
"iccat",-32.5,8.5,2012,0,0,31.48,20.34,0,2.53,8.61
"iccat",-32.5,8.5,2018,1,0,12,5,0,2,5
"iccat",-32.5,8.5,2019,5,0,82.63,40.58,0,19.01,23.04
"iccat",-32.5,8.5,2020,2,0,19.99,13.25,0,1.85,4.89
"iccat",-32.5,8.5,2021,3,0,78.16,50.93,0,9.5,17.73
"iccat",-32.5,8.5,2022,1,0,9.97,8.59,0,0.26,1.12
"iccat",-32.5,8.5,2023,1,1,15.965,1.8,0,0.34,13.825
"iccat",-31.5,8.5,2010,0,0,82.79,56.02,0,18.05,8.72
"iccat",-31.5,8.5,2011,0,0,13.97,10.4,0,1.75,1.82
"iccat",-31.5,8.5,2014,1,0,11.43,5.65,0,2.65,3.13
"iccat",-31.5,8.5,2016,0,0,10.01,5.39,0,0.54,4.08
"iccat",-31.5,8.5,2019,6,0,72.61,44.37,0,12.14,16.1
"iccat",-31.5,8.5,2020,1,0,19.14,11.53,0,1.33,6.28
"iccat",-31.5,8.5,2021,2,0,144.86,81.75,0,34.75,28.36
"iccat",-31.5,8.5,2022,3,2,22.599,10.29,0,3.508,8.801
"iccat",-31.5,8.5,2023,2,1,39.22,20.85,0,10.38,7.99
"iccat",-31.5,8.5,2024,2,0,18.59,12.74,0,2.73,3.12
"iccat",-30.5,8.5,1999,0,0,32.52,22.42,0,7.46,2.64
"iccat",-30.5,8.5,2009,0,0,47.21,37.13,0,6.29,3.79
"iccat",-30.5,8.5,2010,0,0,47.68,28.8,0,11.14,7.74
"iccat",-30.5,8.5,2011,0,0,13.97,10.4,0,1.75,1.82
"iccat",-30.5,8.5,2012,0,0,10.34,6.41,0,2.44,1.49
"iccat",-30.5,8.5,2013,1,0,5.5,2.68,0,0.78,2.04
"iccat",-30.5,8.5,2015,0,0,14.15,8.9,0,1.2,4.05
"iccat",-30.5,8.5,2019,3,0,50.148,24.234,0,9.496,16.418
"iccat",-30.5,8.5,2020,1,0,9.39,6.07,0,0.55,2.77
"iccat",-30.5,8.5,2021,4,0,120.38,42.3,0,7.33,70.75
"iccat",-30.5,8.5,2023,2,1,16.565,10.49,0,1.58,4.495
"iccat",-29.5,8.5,2004,0,0,79.42,59.75,0,8.59,11.08
"iccat",-29.5,8.5,2009,0,0,35.11,24.11,0,5.76,5.24
"iccat",-29.5,8.5,2010,0,0,239.8,156.86,0,51.74,31.2
"iccat",-29.5,8.5,2012,0,0,47.06,26.5,0,11.48,9.08
"iccat",-29.5,8.5,2014,1,0,24.77,19.52,0,2.82,2.43
"iccat",-29.5,8.5,2017,1,0,12.99,6.86,0,2.22,3.91
"iccat",-29.5,8.5,2018,2,0,19.988,15.598,0,2.449,1.941
"iccat",-29.5,8.5,2019,9,0,152.21,64.52,0,24.6,63.09
"iccat",-29.5,8.5,2020,1,0,24.996,17.766,0,3.52,3.71
"iccat",-29.5,8.5,2021,11,0,261.98,168.12,0,43.62,50.24
"iccat",-29.5,8.5,2022,4,1,103.364,74.56,0,6.384,22.42
"iccat",-29.5,8.5,2023,8,1,113.52,80.28,0,17.89,15.35
"iccat",-29.5,8.5,2024,1,0,16.929622,8.843105,0,0.027528,8.058989
"iccat",-28.5,8.5,1994,0,0,67.67,35.37,0,25.83,6.47
"iccat",-28.5,8.5,1995,0,0,62,38.78,0,10.35,12.87
"iccat",-28.5,8.5,1996,0,0,26.09,16.36,0,4.79,4.94
"iccat",-28.5,8.5,1997,0,0,12.56,7.17,0,2.76,2.63
"iccat",-28.5,8.5,1999,0,0,62.44,30.13,0,19.4,12.91
"iccat",-28.5,8.5,2003,0,0,7,5.34,0,0.92,0.74
"iccat",-28.5,8.5,2004,0,0,43.18,35.88,0,4.34,2.96
"iccat",-28.5,8.5,2005,0,0,31.33,22.2,0,3.64,5.49
"iccat",-28.5,8.5,2009,0,0,33.56,9.16,0,2.08,22.32
"iccat",-28.5,8.5,2010,0,0,38.99,26.31,0,7.85,4.83
"iccat",-28.5,8.5,2011,0,0,70.36,55.12,0,6.65,8.59
"iccat",-28.5,8.5,2012,0,0,44.93,27.83,0,10.62,6.48
"iccat",-28.5,8.5,2013,1,0,35.25,22.78,0,3.77,8.7
"iccat",-28.5,8.5,2015,0,0,39.67,25.49,0,3.27,10.91
"iccat",-28.5,8.5,2016,2,0,1.01,0.78,0,0.04,0.19
"iccat",-28.5,8.5,2017,2,0,123.96,87.36,0,12.95,23.65
"iccat",-28.5,8.5,2018,2,0,30,18,0,0,12
"iccat",-28.5,8.5,2019,4,0,61.45,46.32,0,6.11,9.02
"iccat",-28.5,8.5,2021,7,0,75.75,47.03,0,14.38,14.34
"iccat",-28.5,8.5,2022,2,0,80.45,58.18,0,2.7,19.57
"iccat",-28.5,8.5,2023,5,1,94.2,56.68,0,10.76,26.76
"iccat",-28.5,8.5,2024,2,1,42.569,25.595,0,6.92,10.054
"iccat",-27.5,8.5,1996,0,0,6.01,3.97,0,0.78,1.26
"iccat",-27.5,8.5,1997,0,0,36.97,17.1,0,9,10.87
"iccat",-27.5,8.5,1998,0,0,29,7.7,0,19.09,2.21
"iccat",-27.5,8.5,2000,0,0,53.67,34.58,0,12.16,6.93
"iccat",-27.5,8.5,2002,0,0,5.94,2.38,0,1.42,2.14
"iccat",-27.5,8.5,2003,0,0,12.88,1.04,0,5.18,6.66
"iccat",-27.5,8.5,2004,0,0,33.34,25.98,0,3.98,3.38
"iccat",-27.5,8.5,2005,0,0,130.82,90.8,0,21.79,18.23
"iccat",-27.5,8.5,2008,0,0,66.69,44.91,0,9.14,12.64
"iccat",-27.5,8.5,2009,0,0,132.46,68.03,0,27.71,36.72
"iccat",-27.5,8.5,2010,0,0,39.58,27.06,0,7.4,5.12
"iccat",-27.5,8.5,2011,0,0,22.25,17.33,0,2.14,2.78
"iccat",-27.5,8.5,2012,0,0,105.36,58.73,0,25.76,20.87
"iccat",-27.5,8.5,2013,0,0,54.03,41.16,0,4.39,8.48
"iccat",-27.5,8.5,2014,2,0,50.99,36.59,0,4.38,10.02
"iccat",-27.5,8.5,2017,10,0,198.48,134.28,0,25.99,38.21
"iccat",-27.5,8.5,2018,5,0,65.821,43.039,0,7.272,15.51
"iccat",-27.5,8.5,2019,1,0,8.18,5.42,0,1.26,1.5
"iccat",-27.5,8.5,2020,1,0,8.74,4.17,0,1.47,3.1
"iccat",-27.5,8.5,2021,10,0,140.05,81.17,0,21.72,37.16
"iccat",-27.5,8.5,2022,2,2,8.7,2.6,0,0,6.1
"iccat",-27.5,8.5,2023,2,0,55.95,39.68,0,7.4,8.87
"iccat",-27.5,8.5,2024,1,1,4.893,0.235,0,0.541,4.117
"iccat",-26.5,8.5,1995,0,0,63,40.04,0,10.41,12.55
"iccat",-26.5,8.5,1996,0,0,42.18,18.66,0,6.68,16.84
"iccat",-26.5,8.5,1998,0,0,205.97,85.2,0,62.8,57.97
"iccat",-26.5,8.5,1999,0,0,42.67,29.38,0,5.96,7.33
"iccat",-26.5,8.5,2000,0,0,82.24,30.06,0,18.2,33.98
"iccat",-26.5,8.5,2001,0,0,134.3,102.04,0,16.18,16.08
"iccat",-26.5,8.5,2002,0,0,8.37,2.25,0,2.36,3.76
"iccat",-26.5,8.5,2005,0,0,181.99,113.08,0,40.86,28.05
"iccat",-26.5,8.5,2008,0,0,38,23.57,0,5.27,9.16
"iccat",-26.5,8.5,2010,1,0,256.151,168.908,0,41.768,45.475
"iccat",-26.5,8.5,2011,0,0,11.34,6.94,0,1.29,3.11
"iccat",-26.5,8.5,2012,0,0,31.49,20.63,0,6.53,4.33
"iccat",-26.5,8.5,2013,1,0,15.07,10.06,0,1.54,3.47
"iccat",-26.5,8.5,2014,1,0,25,19.82,0,2.04,3.14
"iccat",-26.5,8.5,2016,2,0,20.74,17.27,0,1.4,2.07
"iccat",-26.5,8.5,2017,10,0,92.79,67.69,0,11.76,13.34
"iccat",-26.5,8.5,2018,5,0,72.02,44.75,0,12.38,14.89
"iccat",-26.5,8.5,2019,11,0,163.3,113.13,0,23.29,26.88
"iccat",-26.5,8.5,2020,1,0,18.24,15.61,0,0.42,2.21
"iccat",-26.5,8.5,2021,3,0,50.17,29.08,0,10.3,10.79
"iccat",-26.5,8.5,2022,2,0,18.47,14.7,0,0.7,3.07
"iccat",-26.5,8.5,2023,1,0,18.71,11.13,0,5.24,2.34
"iccat",-26.5,8.5,2024,8,2,40.41,14.828,0,0.222,25.36
"iccat",-25.5,8.5,1984,0,1,3,0,0,0,3
